xkcd,6.4502510693695365
zelda,3.6281154427531903
surfing,2.4909639027147543
MechanicalKeyboards,2.2637818544562363
scala,2.1949233716475094
optometry,1.850418827283606
Genealogy,1.827992898207643
Cameras,1.4290993071593534
