qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.0032100677490234375,0.004705190658569336,0.006802797317504883,0.00322723388671875,0.0037958621978759766,0.003654956817626953,0.003412961959838867
0.0035698413848876953,0.005155801773071289,0.004128932952880859,0.0049359798431396484,0.0039501190185546875,0.0039060115814208984,0.002457857131958008
0.005393266677856445,0.0052509307861328125,0.004332065582275391,0.004846096038818359,0.0034759044647216797,0.003936052322387695,0.0025000572204589844
0.005312919616699219,0.004446983337402344,0.0042951107025146484,0.004102230072021484,0.00430607795715332,0.0038132667541503906,0.00251007080078125
0.0040988922119140625,0.006161928176879883,0.004504203796386719,0.0037419795989990234,0.003994941711425781,0.005149126052856445,0.0024690628051757812
0.003899812698364258,0.004521369934082031,0.004976749420166016,0.003693103790283203,0.0041961669921875,0.0043599605560302734,0.0026781558990478516
0.003390789031982422,0.004236936569213867,0.004971027374267578,0.003554821014404297,0.005674839019775391,0.003534078598022461,0.003039836883544922
0.0034711360931396484,0.004216194152832031,0.004117012023925781,0.005388021469116211,0.0037310123443603516,0.0038480758666992188,0.0023059844970703125
0.004206180572509766,0.006669759750366211,0.0042650699615478516,0.00489497184753418,0.005119800567626953,0.004554033279418945,0.0024979114532470703
0.004385948181152344,0.00455021858215332,0.004842042922973633,0.004063129425048828,0.004275798797607422,0.004030942916870117,0.002758026123046875
0.004678964614868164,0.005190134048461914,0.004569053649902344,0.0041637420654296875,0.003916025161743164,0.004297018051147461,0.0027849674224853516
0.0036420822143554688,0.005365133285522461,0.0049991607666015625,0.0037758350372314453,0.0038101673126220703,0.003921031951904297,0.0029048919677734375
0.003907918930053711,0.004506826400756836,0.0060689449310302734,0.005950927734375,0.004664897918701172,0.004100322723388672,0.0027718544006347656
0.003971099853515625,0.004186868667602539,0.00481104850769043,0.004637956619262695,0.0035779476165771484,0.003804922103881836,0.004096031188964844
0.004364967346191406,0.005033016204833984,0.0045588016510009766,0.004337787628173828,0.003802061080932617,0.0038900375366210938,0.0028111934661865234
0.005071163177490234,0.0051767826080322266,0.004345893859863281,0.004137992858886719,0.004251956939697266,0.003975868225097656,0.0025331974029541016
0.004453182220458984,0.004705905914306641,0.0049970149993896484,0.004111766815185547,0.0045201778411865234,0.004060983657836914,0.002989053726196289
0.00362396240234375,0.0050847530364990234,0.004625797271728516,0.0035331249237060547,0.003735065460205078,0.004261970520019531,0.0025970935821533203
0.004261016845703125,0.0042858123779296875,0.004884004592895508,0.00394892692565918,0.0037221908569335938,0.003596067428588867,0.003300905227661133
0.0035080909729003906,0.004834175109863281,0.004525899887084961,0.004728078842163086,0.004045724868774414,0.0039899349212646484,0.0023021697998046875
0.004514217376708984,0.004739046096801758,0.004394054412841797,0.004199028015136719,0.00398707389831543,0.004723072052001953,0.00238800048828125
0.0038352012634277344,0.004786968231201172,0.005216121673583984,0.003579854965209961,0.004573345184326172,0.00447392463684082,0.003281831741333008
0.0040891170501708984,0.004889011383056641,0.0051729679107666016,0.003754138946533203,0.004403829574584961,0.0037641525268554688,0.0023660659790039062
0.003782033920288086,0.006696939468383789,0.007172822952270508,0.0041501522064208984,0.005999088287353516,0.0037441253662109375,0.0023069381713867188
0.003862142562866211,0.004334926605224609,0.004723072052001953,0.004287004470825195,0.005136013031005859,0.005631923675537109,0.002540111541748047
0.0043849945068359375,0.004240989685058594,0.005926847457885742,0.004116058349609375,0.0034520626068115234,0.0046710968017578125,0.0023910999298095703
0.004956245422363281,0.004488945007324219,0.0073320865631103516,0.004773855209350586,0.003696918487548828,0.0040590763092041016,0.002432107925415039
0.0039386749267578125,0.004550933837890625,0.005716085433959961,0.00347900390625,0.003648996353149414,0.0036118030548095703,0.002318859100341797
0.004022121429443359,0.0041179656982421875,0.004101753234863281,0.004182100296020508,0.003709077835083008,0.0035448074340820312,0.0022377967834472656
0.0034248828887939453,0.0044748783111572266,0.004199981689453125,0.003542184829711914,0.0036678314208984375,0.0041539669036865234,0.002470254898071289
0.003198385238647461,0.0046710968017578125,0.004460811614990234,0.003972768783569336,0.004038810729980469,0.003843069076538086,0.0032362937927246094
0.004045009613037109,0.004095315933227539,0.004307985305786133,0.004029989242553711,0.004869937896728516,0.0035839080810546875,0.0023148059844970703
0.0033791065216064453,0.004970073699951172,0.004054069519042969,0.0038559436798095703,0.003611326217651367,0.004147052764892578,0.0021927356719970703
0.003091096878051758,0.003937959671020508,0.0039081573486328125,0.0050182342529296875,0.003251791000366211,0.0035109519958496094,0.0022552013397216797
0.004146099090576172,0.004426002502441406,0.003920316696166992,0.0035178661346435547,0.0035560131072998047,0.004775047302246094,0.002206087112426758
0.003328084945678711,0.004185914993286133,0.0053369998931884766,0.003486156463623047,0.0038793087005615234,0.0036559104919433594,0.0029039382934570312
0.0033779144287109375,0.004191160202026367,0.00436711311340332,0.0041348934173583984,0.003712177276611328,0.003635883331298828,0.0023109912872314453
0.0033118724822998047,0.0042531490325927734,0.0040400028228759766,0.0036182403564453125,0.0033409595489501953,0.004675149917602539,0.002301931381225586
0.0038030147552490234,0.004035234451293945,0.0050961971282958984,0.003713846206665039,0.003774881362915039,0.0034699440002441406,0.0032660961151123047
0.003506898880004883,0.00433802604675293,0.004088878631591797,0.004760026931762695,0.0051021575927734375,0.003591775894165039,0.002237081527709961
0.00431513786315918,0.004831075668334961,0.00437617301940918,0.0038640499114990234,0.004208803176879883,0.003726959228515625,0.0023381710052490234
0.003464221954345703,0.004067659378051758,0.005000114440917969,0.003612995147705078,0.0040090084075927734,0.0034241676330566406,0.003403902053833008
0.0037031173706054688,0.0052721500396728516,0.004951000213623047,0.003789186477661133,0.0035562515258789062,0.004079103469848633,0.002342700958251953
0.003997802734375,0.003985166549682617,0.004281044006347656,0.003534078598022461,0.004542112350463867,0.0035736560821533203,0.003010988235473633
0.0033850669860839844,0.005769252777099609,0.003979921340942383,0.003922939300537109,0.003776073455810547,0.00457310676574707,0.0023641586303710938
0.0043141841888427734,0.005711793899536133,0.004420757293701172,0.004135847091674805,0.004583120346069336,0.0051457881927490234,0.0025930404663085938
0.003838062286376953,0.004442930221557617,0.006369829177856445,0.0040972232818603516,0.0052030086517333984,0.006358623504638672,0.0038001537322998047
0.005470991134643555,0.0069980621337890625,0.006195783615112305,0.004825115203857422,0.004018306732177734,0.0035619735717773438,0.0026350021362304688
0.004179239273071289,0.005126953125,0.004287004470825195,0.004383087158203125,0.00452876091003418,0.00439000129699707,0.002354860305786133
0.00408482551574707,0.005042076110839844,0.004381895065307617,0.0037810802459716797,0.003406047821044922,0.0036182403564453125,0.003136157989501953
0.0032629966735839844,0.0042819976806640625,0.005176067352294922,0.00454401969909668,0.003599882125854492,0.0041790008544921875,0.002719879150390625
0.004221916198730469,0.0037839412689208984,0.003882884979248047,0.0037450790405273438,0.004178762435913086,0.003560781478881836,0.002246856689453125
0.003645181655883789,0.0047206878662109375,0.003934144973754883,0.0032041072845458984,0.003461122512817383,0.0040760040283203125,0.00279998779296875
0.0031952857971191406,0.004136085510253906,0.004401206970214844,0.004555702209472656,0.003355741500854492,0.003507852554321289,0.00222015380859375
0.0033893585205078125,0.005460977554321289,0.003956794738769531,0.0034492015838623047,0.003548145294189453,0.004394054412841797,0.0023827552795410156
0.003385782241821289,0.004091024398803711,0.004720211029052734,0.0033080577850341797,0.0035877227783203125,0.0036690235137939453,0.002263784408569336
0.004137992858886719,0.004111766815185547,0.00409388542175293,0.0035707950592041016,0.005205869674682617,0.003751039505004883,0.0023229122161865234
0.0030612945556640625,0.005114078521728516,0.004606008529663086,0.0033452510833740234,0.0039920806884765625,0.004496097564697266,0.0023469924926757812
0.0033898353576660156,0.004055976867675781,0.0049741268157958984,0.004456043243408203,0.0035080909729003906,0.004081010818481445,0.0023560523986816406
0.005922079086303711,0.0041811466217041016,0.0043680667877197266,0.0041561126708984375,0.004254817962646484,0.0035638809204101562,0.002543210983276367
0.0034151077270507812,0.004518032073974609,0.0041980743408203125,0.0035872459411621094,0.0035741329193115234,0.004561185836791992,0.0024788379669189453
0.0038940906524658203,0.003823995590209961,0.005261898040771484,0.0034379959106445312,0.0037598609924316406,0.003490924835205078,0.002978086471557617
0.0033049583435058594,0.004580974578857422,0.0037298202514648438,0.0051000118255615234,0.003545999526977539,0.004485130310058594,0.002341747283935547
0.0038628578186035156,0.003958702087402344,0.0053179264068603516,0.0035719871520996094,0.004299640655517578,0.0035479068756103516,0.0028581619262695312
0.0033788681030273438,0.0046880245208740234,0.0042569637298583984,0.003664731979370117,0.0035750865936279297,0.004180908203125,0.003116130828857422
0.0035829544067382812,0.003968000411987305,0.004765987396240234,0.004745006561279297,0.003633737564086914,0.0037360191345214844,0.002839803695678711
0.0043277740478515625,0.004466056823730469,0.005204916000366211,0.003396272659301758,0.0047223567962646484,0.0043888092041015625,0.008691072463989258
0.015299797058105469,0.010722160339355469,0.006888151168823242,0.0096588134765625,0.0070629119873046875,0.007700920104980469,0.013453960418701172
0.004567146301269531,0.015000104904174805,0.007270097732543945,0.01225900650024414,0.006658077239990234,0.004996776580810547,0.02138495445251465
0.0062770843505859375,0.003864765167236328,0.004908084869384766,0.004435062408447266,0.0039331912994384766,0.003599882125854492,0.0026090145111083984
0.003464937210083008,0.004575967788696289,0.004302024841308594,0.00407719612121582,0.0055429935455322266,0.004411220550537109,0.0023508071899414062
0.003864765167236328,0.00517582893371582,0.004537820816040039,0.003421783447265625,0.0037539005279541016,0.004206657409667969,0.002501249313354492
0.0032470226287841797,0.004369020462036133,0.005039691925048828,0.004222869873046875,0.0038039684295654297,0.00376129150390625,0.002483844757080078
0.004008054733276367,0.004015207290649414,0.004522800445556641,0.004697084426879883,0.003699064254760742,0.003621816635131836,0.0024499893188476562
0.0036461353302001953,0.0049571990966796875,0.0042498111724853516,0.0035507678985595703,0.0035860538482666016,0.004130125045776367,0.0024161338806152344
0.0032851696014404297,0.004589080810546875,0.004548072814941406,0.003487110137939453,0.0036401748657226562,0.0038461685180664062,0.0030226707458496094
0.003561258316040039,0.003973245620727539,0.004415035247802734,0.004236698150634766,0.0036962032318115234,0.0035681724548339844,0.002481222152709961
0.0038330554962158203,0.005070924758911133,0.0038781166076660156,0.0033719539642333984,0.004149913787841797,0.004322052001953125,0.0030760765075683594
0.003465890884399414,0.004415035247802734,0.00476527214050293,0.0037920475006103516,0.004033088684082031,0.004066944122314453,0.003061056137084961
0.003690004348754883,0.004029989242553711,0.0041961669921875,0.004364013671875,0.0035789012908935547,0.0034339427947998047,0.0028820037841796875
0.003843069076538086,0.0044097900390625,0.0041751861572265625,0.004171133041381836,0.004887819290161133,0.003652811050415039,0.002309083938598633
0.003515958786010742,0.004452705383300781,0.004118204116821289,0.003840923309326172,0.0041353702545166016,0.003541707992553711,0.0030601024627685547
0.003459930419921875,0.004266023635864258,0.004297971725463867,0.004611968994140625,0.0033740997314453125,0.003557920455932617,0.00278472900390625
0.003822803497314453,0.004540205001831055,0.004024028778076172,0.003715038299560547,0.003939151763916016,0.003550291061401367,0.0022220611572265625
0.003370046615600586,0.004026889801025391,0.004454851150512695,0.0033347606658935547,0.0035049915313720703,0.0035300254821777344,0.002306699752807617
0.004409074783325195,0.004370212554931641,0.004616260528564453,0.004587888717651367,0.0034449100494384766,0.0035181045532226562,0.0022339820861816406
0.0042819976806640625,0.004876136779785156,0.004153013229370117,0.003938913345336914,0.0038988590240478516,0.0041961669921875,0.0022966861724853516
0.0033342838287353516,0.0038526058197021484,0.004372119903564453,0.003376007080078125,0.003342151641845703,0.0036220550537109375,0.002176046371459961
0.003910064697265625,0.0041620731353759766,0.004094123840332031,0.0032858848571777344,0.005305051803588867,0.003449678421020508,0.002688169479370117
0.0033800601959228516,0.005192995071411133,0.004168272018432617,0.003922939300537109,0.003414154052734375,0.0034897327423095703,0.0028810501098632812
0.0033369064331054688,0.0038802623748779297,0.0038590431213378906,0.0038678646087646484,0.003297090530395508,0.003525972366333008,0.0024597644805908203
0.003172159194946289,0.00461888313293457,0.003960132598876953,0.0034170150756835938,0.0035581588745117188,0.004792928695678711,0.0029070377349853516
0.0033690929412841797,0.004112958908081055,0.004548072814941406,0.0036993026733398438,0.004621982574462891,0.0035588741302490234,0.002683877944946289
0.003258943557739258,0.0037691593170166016,0.004536151885986328,0.0034668445587158203,0.0037457942962646484,0.0035638809204101562,0.0022881031036376953
0.003477811813354492,0.0046079158782958984,0.004127025604248047,0.0033600330352783203,0.003461122512817383,0.003873109817504883,0.0029430389404296875
0.0033218860626220703,0.004457950592041016,0.003965854644775391,0.004119157791137695,0.00341796875,0.0036721229553222656,0.0023050308227539062
0.0034279823303222656,0.00400996208190918,0.0039250850677490234,0.0036401748657226562,0.0035390853881835938,0.003962039947509766,0.0024111270904541016
0.003968000411987305,0.004038810729980469,0.004521846771240234,0.003612995147705078,0.003815889358520508,0.0035262107849121094,0.002995014190673828
0.00420689582824707,0.0038979053497314453,0.004757881164550781,0.0036652088165283203,0.003587961196899414,0.003651142120361328,0.002379894256591797
0.0033228397369384766,0.004858255386352539,0.0039882659912109375,0.003633737564086914,0.003718852996826172,0.0037970542907714844,0.0022430419921875
0.003247976303100586,0.004002094268798828,0.004153251647949219,0.004317045211791992,0.0034041404724121094,0.0034720897674560547,0.003103971481323242
0.0045359134674072266,0.004242897033691406,0.003998994827270508,0.004283905029296875,0.004115104675292969,0.0035190582275390625,0.0022280216217041016
0.0034821033477783203,0.0041010379791259766,0.0046672821044921875,0.003751993179321289,0.003545999526977539,0.0035948753356933594,0.002566814422607422
0.0035300254821777344,0.003816366195678711,0.004405975341796875,0.00315093994140625,0.0041408538818359375,0.003506898880004883,0.0022721290588378906
0.0033919811248779297,0.004899024963378906,0.003912210464477539,0.003317117691040039,0.0033791065216064453,0.005049228668212891,0.0022580623626708984
0.003932952880859375,0.004269123077392578,0.004892826080322266,0.0040819644927978516,0.0036020278930664062,0.003609895706176758,0.002368927001953125
0.0038051605224609375,0.0043792724609375,0.0044040679931640625,0.004379987716674805,0.004148960113525391,0.0035588741302490234,0.0023031234741210938
0.0037071704864501953,0.005315065383911133,0.00411224365234375,0.0035538673400878906,0.0034401416778564453,0.004842996597290039,0.0024797916412353516
0.0035581588745117188,0.00420832633972168,0.0047607421875,0.004923105239868164,0.003998994827270508,0.0035228729248046875,0.004023075103759766
0.004204988479614258,0.005321979522705078,0.0053272247314453125,0.0047948360443115234,0.003747701644897461,0.0036668777465820312,0.0041217803955078125
0.005260944366455078,0.004525184631347656,0.004909992218017578,0.0040628910064697266,0.0038809776306152344,0.0035331249237060547,0.0026481151580810547
0.005239009857177734,0.004715919494628906,0.0040130615234375,0.004130125045776367,0.004757881164550781,0.0034990310668945312,0.0025300979614257812
0.0044748783111572266,0.005688190460205078,0.004235744476318359,0.004283905029296875,0.004228115081787109,0.004119873046875,0.0025572776794433594
0.0037059783935546875,0.005403041839599609,0.004801034927368164,0.003632068634033203,0.003905773162841797,0.00448918342590332,0.002470254898071289
0.0036339759826660156,0.004032135009765625,0.005602121353149414,0.004075050354003906,0.0035817623138427734,0.0035572052001953125,0.0032079219818115234
0.004488945007324219,0.004101753234863281,0.004474163055419922,0.0037889480590820312,0.0038399696350097656,0.0035429000854492188,0.0023040771484375
0.003370046615600586,0.005796194076538086,0.004096031188964844,0.003854990005493164,0.0040357112884521484,0.004088163375854492,0.0023229122161865234
0.003423929214477539,0.004263877868652344,0.0051081180572509766,0.00341796875,0.0033898353576660156,0.0035758018493652344,0.0031931400299072266
0.0046422481536865234,0.004415035247802734,0.005224943161010742,0.003930091857910156,0.0035619735717773438,0.0035529136657714844,0.0022640228271484375
0.004213094711303711,0.0047779083251953125,0.004056692123413086,0.003304004669189453,0.0049860477447509766,0.003922939300537109,0.0022821426391601562
0.0032918453216552734,0.004645109176635742,0.004785060882568359,0.0035049915313720703,0.0038068294525146484,0.003983974456787109,0.003437042236328125
0.0034799575805664062,0.003944873809814453,0.005446910858154297,0.003922224044799805,0.003993034362792969,0.0035610198974609375,0.0025162696838378906
0.0045621395111083984,0.004202842712402344,0.003955841064453125,0.00393223762512207,0.004083871841430664,0.003615140914916992,0.0022950172424316406
0.0034360885620117188,0.005002021789550781,0.004189014434814453,0.003573894500732422,0.004293918609619141,0.00393223762512207,0.002444028854370117
0.003339052200317383,0.004017829895019531,0.005176067352294922,0.003969907760620117,0.003504037857055664,0.0035619735717773438,0.0022971630096435547
0.0045812129974365234,0.004758119583129883,0.00529789924621582,0.005703926086425781,0.003495931625366211,0.003992795944213867,0.0022978782653808594
0.003993034362792969,0.004037141799926758,0.004082918167114258,0.003181934356689453,0.0034837722778320312,0.004148006439208984,0.0022499561309814453
0.0033659934997558594,0.004122734069824219,0.005143880844116211,0.004293918609619141,0.003421783447265625,0.0035212039947509766,0.002852916717529297
0.0033397674560546875,0.00499415397644043,0.004121065139770508,0.0041179656982421875,0.003406047821044922,0.0035729408264160156,0.0023012161254882812
0.003367900848388672,0.005151987075805664,0.0049591064453125,0.003590822219848633,0.003580808639526367,0.003901958465576172,0.0025217533111572266
0.0033371448516845703,0.00406193733215332,0.004945039749145508,0.004015922546386719,0.003765106201171875,0.0034961700439453125,0.002368927001953125
0.0037817955017089844,0.00426173210144043,0.00414586067199707,0.0034439563751220703,0.003963947296142578,0.003487110137939453,0.0023169517517089844
0.003261089324951172,0.004900693893432617,0.0038061141967773438,0.003674745559692383,0.0036170482635498047,0.0034439563751220703,0.0035881996154785156
0.0038139820098876953,0.005886077880859375,0.005110979080200195,0.00374603271484375,0.005045175552368164,0.0037539005279541016,0.0026712417602539062
0.003579854965209961,0.0041768550872802734,0.0049228668212890625,0.004777193069458008,0.0037670135498046875,0.003946065902709961,0.0025129318237304688
0.004233121871948242,0.00436091423034668,0.004187107086181641,0.0034339427947998047,0.021396875381469727,0.003790140151977539,0.0023469924926757812
0.00347900390625,0.005326032638549805,0.0055119991302490234,0.0037310123443603516,0.003936052322387695,0.0038170814514160156,0.002638101577758789
0.003434896469116211,0.004361867904663086,0.0046999454498291016,0.0041501522064208984,0.003705739974975586,0.003954887390136719,0.0023338794708251953
0.004856109619140625,0.004118919372558594,0.004515171051025391,0.004475116729736328,0.0034470558166503906,0.003774881362915039,0.0028820037841796875
0.003462076187133789,0.00534510612487793,0.0051479339599609375,0.0035178661346435547,0.0053522586822509766,0.0035881996154785156,0.0030248165130615234
0.0036280155181884766,0.0060651302337646484,0.004656076431274414,0.0033669471740722656,0.004933834075927734,0.0042040348052978516,0.0027742385864257812
0.003253936767578125,0.00594782829284668,0.005333900451660156,0.0042819976806640625,0.004858255386352539,0.004213809967041016,0.003136157989501953
0.004437685012817383,0.006215810775756836,0.00461125373840332,0.003480672836303711,0.0042040348052978516,0.004539012908935547,0.003323078155517578
0.004029035568237305,0.004457950592041016,0.007142782211303711,0.004937171936035156,0.0040400028228759766,0.004256725311279297,0.002777099609375
0.0035657882690429688,0.004584074020385742,0.0052661895751953125,0.003322124481201172,0.004434347152709961,0.003693103790283203,0.0030918121337890625
0.003264904022216797,0.004461050033569336,0.004091024398803711,0.004091978073120117,0.005137205123901367,0.00407099723815918,0.0026302337646484375
0.0048372745513916016,0.004893302917480469,0.004227876663208008,0.004621982574462891,0.003629922866821289,0.0037910938262939453,0.0023658275604248047
0.0048258304595947266,0.004775047302246094,0.004578590393066406,0.003726959228515625,0.004374027252197266,0.0036211013793945312,0.0027310848236083984
0.0035331249237060547,0.004469871520996094,0.005028963088989258,0.0035440921783447266,0.003605365753173828,0.0036242008209228516,0.0027446746826171875
0.0034859180450439453,0.004157066345214844,0.004480123519897461,0.0041010379791259766,0.0035028457641601562,0.003545999526977539,0.002547025680541992
0.003615856170654297,0.004723310470581055,0.0043942928314208984,0.0037717819213867188,0.0038111209869384766,0.003698110580444336,0.0023040771484375
0.0033719539642333984,0.004615068435668945,0.004536867141723633,0.00350189208984375,0.0033521652221679688,0.0035178661346435547,0.0024089813232421875
